AUTO,distance,angle,Length,distance_2,angle_2,pre_monsoon1,post_monsoon1
1,600,212.196449968122,333,150,122.196449968106,273.5556640625,273.829986572266
1,600,212.196449968122,333,160,122.196449968106,273.762573242188,274.019378662109
1,600,212.196449968122,333,170,122.196449968106,273.820281982422,274.105224609375
1,600,212.196449968122,333,180,122.196449968106,273.929962158203,274.242553710938
1,600,212.196449968122,333,190,122.196449968106,274.007354736328,274.322723388672
1,600,212.196449968122,333,200,122.196449968106,274.006408691406,274.335418701172
1,600,212.196449968122,333,210,122.196449968106,274.089599609375,274.383361816406
1,600,212.196449968122,333,220,122.196449968106,274.16796875,274.440002441406
1,600,212.196449968122,333,230,122.196449968106,274.252349853516,274.510650634766
1,600,212.196449968122,333,240,122.196449968106,274.284759521484,274.536712646484
1,600,212.196449968122,333,250,122.196449968106,274.379058837891,274.612091064453
1,600,212.196449968122,333,260,122.196449968106,274.478729248047,274.687164306641
1,600,212.196449968122,333,270,122.196449968106,274.518951416016,274.715789794922
1,600,212.196449968122,333,280,122.196449968106,274.634704589844,274.803070068359
1,600,212.196449968122,333,290,122.196449968106,274.768920898438,274.906585693359
1,600,212.196449968122,333,300,122.196449968106,274.835571289062,274.965179443359
1,600,212.196449968122,333,310,122.196449968106,275.06689453125,275.171630859375
1,600,212.196449968122,333,320,122.196449968106,275.757202148438,275.837677001953
1,600,212.196449968122,333,330,122.196449968106,276.558197021484,276.622406005859
1,650,221.248120129777,327,0,131.248120129784,274.488677978516,274.655120849609
1,650,221.248120129777,327,10,131.248120129784,274.315979003906,274.509094238281
1,650,221.248120129777,327,20,131.248120129784,274.148559570312,274.364318847656
1,650,221.248120129777,327,30,131.248120129784,273.962463378906,274.215545654297
1,650,221.248120129777,327,40,131.248120129784,273.803070068359,274.070953369141
1,650,221.248120129777,327,50,131.248120129784,273.687561035156,273.986145019531
1,650,221.248120129777,327,60,131.248120129784,273.635864257812,273.935241699219
1,650,221.248120129777,327,70,131.248120129784,273.493011474609,273.847717285156
1,650,221.248120129777,327,80,131.248120129784,273.384521484375,273.806884765625
1,650,221.248120129777,327,90,131.248120129784,273.178588867188,273.723114013672
1,650,221.248120129777,327,100,131.248120129784,273.073547363281,273.621917724609
1,650,221.248120129777,327,110,131.248120129784,273.172088623047,273.663879394531
1,650,221.248120129777,327,120,131.248120129784,273.099334716797,273.598937988281
1,650,221.248120129777,327,130,131.248120129784,273.341217041016,273.749908447266
1,650,221.248120129777,327,140,131.248120129784,273.326446533203,273.772735595703
1,650,221.248120129777,327,150,131.248120129784,273.510589599609,273.904418945312
1,650,221.248120129777,327,160,131.248120129784,273.593505859375,273.937561035156
1,650,221.248120129777,327,170,131.248120129784,273.684722900391,273.979034423828
1,650,221.248120129777,327,180,131.248120129784,273.734130859375,273.990631103516
1,650,221.248120129777,327,190,131.248120129784,273.802307128906,274.03466796875
1,650,221.248120129777,327,200,131.248120129784,273.834136962891,274.033966064453
1,650,221.248120129777,327,210,131.248120129784,273.939331054688,274.093536376953
1,650,221.248120129777,327,220,131.248120129784,274.012115478516,274.116119384766
1,650,221.248120129777,327,230,131.248120129784,274.247772216797,274.159820556641
1,650,221.248120129777,327,240,131.248120129784,274.317535400391,274.182769775391
1,650,221.248120129777,327,250,131.248120129784,274.195739746094,274.24462890625
1,650,221.248120129777,327,260,131.248120129784,274.126739501953,274.254119873047
1,650,221.248120129777,327,270,131.248120129784,274.141723632812,274.313323974609
1,650,221.248120129777,327,280,131.248120129784,274.158203125,274.338897705078
1,650,221.248120129777,327,290,131.248120129784,274.232879638672,274.411560058594
1,650,221.248120129777,327,300,131.248120129784,274.291534423828,274.463745117188
1,650,221.248120129777,327,310,131.248120129784,274.437347412109,274.596618652344
1,650,221.248120129777,327,320,131.248120129784,274.502960205078,274.653839111328
1,700,235.112389557437,323,0,145.112389557434,274.206726074219,274.385833740234
1,700,235.112389557437,323,10,145.112389557434,274.126251220703,274.304321289062
1,700,235.112389557437,323,20,145.112389557434,274.035095214844,274.221252441406
1,700,235.112389557437,323,30,145.112389557434,273.878601074219,274.064849853516
1,700,235.112389557437,323,40,145.112389557434,273.73388671875,273.916809082031
1,700,235.112389557437,323,50,145.112389557434,273.667144775391,273.884399414062
1,700,235.112389557437,323,60,145.112389557434,273.58544921875,273.805877685547
1,700,235.112389557437,323,70,145.112389557434,273.545013427734,273.784118652344
1,700,235.112389557437,323,80,145.112389557434,273.468322753906,273.727233886719
1,700,235.112389557437,323,90,145.112389557434,273.382019042969,273.676910400391
1,700,235.112389557437,323,100,145.112389557434,273.344604492188,273.671417236328
1,700,235.112389557437,323,110,145.112389557434,273.247680664062,273.632904052734
1,700,235.112389557437,323,120,145.112389557434,273.261840820312,273.655181884766
1,700,235.112389557437,323,130,145.112389557434,273.286315917969,273.67626953125
1,700,235.112389557437,323,140,145.112389557434,273.284942626953,273.686645507812
1,700,235.112389557437,323,150,145.112389557434,273.350189208984,273.693389892578
1,700,235.112389557437,323,160,145.112389557434,273.421875,273.698089599609
1,700,235.112389557437,323,170,145.112389557434,273.453735351562,273.671783447266
1,700,235.112389557437,323,180,145.112389557434,273.474151611328,273.657653808594
1,700,235.112389557437,323,190,145.112389557434,273.547454833984,273.711486816406
1,700,235.112389557437,323,200,145.112389557434,273.583770751953,273.714691162109
1,700,235.112389557437,323,210,145.112389557434,273.590026855469,273.731170654297
1,700,235.112389557437,323,220,145.112389557434,273.538726806641,273.743865966797
1,700,235.112389557437,323,230,145.112389557434,273.544677734375,273.725433349609
1,700,235.112389557437,323,240,145.112389557434,273.625213623047,273.717926025391
1,700,235.112389557437,323,250,145.112389557434,273.633239746094,273.752014160156
1,700,235.112389557437,323,260,145.112389557434,273.623962402344,273.791473388672
1,700,235.112389557437,323,270,145.112389557434,273.620239257812,273.804504394531
1,700,235.112389557437,323,280,145.112389557434,273.671081542969,273.846069335938
1,700,235.112389557437,323,290,145.112389557434,273.840759277344,273.910614013672
1,700,235.112389557437,323,300,145.112389557434,273.993408203125,273.959808349609
1,700,235.112389557437,323,310,145.112389557434,274.501739501953,274.393096923828
1,700,235.112389557437,323,320,145.112389557434,274.745910644531,274.777374267578
1,750,239.161717072306,294,0,149.161717072303,274.129943847656,274.265319824219
1,750,239.161717072306,294,10,149.161717072303,273.92626953125,274.069244384766
1,750,239.161717072306,294,20,149.161717072303,273.728668212891,273.880310058594
1,750,239.161717072306,294,30,149.161717072303,273.579437255859,273.740631103516
1,750,239.161717072306,294,40,149.161717072303,273.518890380859,273.687286376953
1,750,239.161717072306,294,50,149.161717072303,273.421600341797,273.607696533203
1,750,239.161717072306,294,60,149.161717072303,273.341430664062,273.551940917969
1,750,239.161717072306,294,70,149.161717072303,273.312194824219,273.543884277344
1,750,239.161717072306,294,80,149.161717072303,273.239471435547,273.510894775391
1,750,239.161717072306,294,90,149.161717072303,273.158355712891,273.483001708984
1,750,239.161717072306,294,100,149.161717072303,273.071960449219,273.456359863281
1,750,239.161717072306,294,110,149.161717072303,273.064880371094,273.4599609375
1,750,239.161717072306,294,120,149.161717072303,273.021667480469,273.44384765625
1,750,239.161717072306,294,130,149.161717072303,273.001708984375,273.445831298828
1,750,239.161717072306,294,140,149.161717072303,272.999450683594,273.441040039062
1,750,239.161717072306,294,150,149.161717072303,273.032836914062,273.430450439453
1,750,239.161717072306,294,160,149.161717072303,273.030700683594,273.365539550781
1,750,239.161717072306,294,170,149.161717072303,273.175018310547,273.324859619141
1,750,239.161717072306,294,180,149.161717072303,273.264251708984,273.327087402344
1,750,239.161717072306,294,190,149.161717072303,273.27685546875,273.311889648438
1,750,239.161717072306,294,200,149.161717072303,273.281341552734,273.335968017578
1,750,239.161717072306,294,210,149.161717072303,273.217102050781,273.344421386719
1,750,239.161717072306,294,220,149.161717072303,273.199554443359,273.375762939453
1,750,239.161717072306,294,230,149.161717072303,273.301452636719,273.457763671875
1,750,239.161717072306,294,240,149.161717072303,273.3837890625,273.522094726562
1,750,239.161717072306,294,250,149.161717072303,273.426422119141,273.5576171875
1,750,239.161717072306,294,260,149.161717072303,273.505676269531,273.622436523438
1,750,239.161717072306,294,270,149.161717072303,273.633270263672,273.746917724609
1,750,239.161717072306,294,280,149.161717072303,273.813537597656,273.927703857422
1,750,239.161717072306,294,290,149.161717072303,273.977386474609,274.085876464844
1,800,242.313013130637,274,0,152.313013130637,274.032318115234,274.143585205078
1,800,242.313013130637,274,10,152.313013130637,273.823089599609,273.948181152344
1,800,242.313013130637,274,20,152.313013130637,273.552520751953,273.690185546875
1,800,242.313013130637,274,30,152.313013130637,273.355224609375,273.509796142578
1,800,242.313013130637,274,40,152.313013130637,273.240325927734,273.412902832031
1,800,242.313013130637,274,50,152.313013130637,273.161346435547,273.353271484375
1,800,242.313013130637,274,60,152.313013130637,273.129821777344,273.336181640625
1,800,242.313013130637,274,70,152.313013130637,273.068878173828,273.301605224609
1,800,242.313013130637,274,80,152.313013130637,273.011108398438,273.274078369141
1,800,242.313013130637,274,90,152.313013130637,272.956268310547,273.252502441406
1,800,242.313013130637,274,100,152.313013130637,272.935607910156,273.253356933594
1,800,242.313013130637,274,110,152.313013130637,272.882720947266,273.224945068359
1,800,242.313013130637,274,120,152.313013130637,272.838409423828,273.1865234375
1,800,242.313013130637,274,130,152.313013130637,272.828033447266,273.14306640625
1,800,242.313013130637,274,140,152.313013130637,272.859039306641,273.126556396484
1,800,242.313013130637,274,150,152.313013130637,272.861083984375,273.104125976562
1,800,242.313013130637,274,160,152.313013130637,272.859649658203,273.066009521484
1,800,242.313013130637,274,170,152.313013130637,272.84716796875,273.044097900391
1,800,242.313013130637,274,180,152.313013130637,272.851226806641,273.064239501953
1,800,242.313013130637,274,190,152.313013130637,272.810424804688,273.060760498047
1,800,242.313013130637,274,200,152.313013130637,272.911865234375,273.060699462891
1,800,242.313013130637,274,210,152.313013130637,272.962829589844,273.116241455078
1,800,242.313013130637,274,220,152.313013130637,273.019287109375,273.164764404297
1,800,242.313013130637,274,230,152.313013130637,273.057586669922,273.193237304688
1,800,242.313013130637,274,240,152.313013130637,273.149475097656,273.272094726562
1,800,242.313013130637,274,250,152.313013130637,273.272888183594,273.392120361328
1,800,242.313013130637,274,260,152.313013130637,273.436279296875,273.558502197266
1,800,242.313013130637,274,270,152.313013130637,273.518310546875,273.64794921875
1,850,239.735909983312,271,0,149.735909983318,273.934936523438,274.056457519531
1,850,239.735909983312,271,10,149.735909983318,273.743927001953,273.872741699219
1,850,239.735909983312,271,20,149.735909983318,273.393768310547,273.558685302734
1,850,239.735909983312,271,30,149.735909983318,273.145477294922,273.356628417969
1,850,239.735909983312,271,40,149.735909983318,273.072235107422,273.289916992188
1,850,239.735909983312,271,50,149.735909983318,272.962432861328,273.194488525391
1,850,239.735909983312,271,60,149.735909983318,272.884887695312,273.1328125
1,850,239.735909983312,271,70,149.735909983318,272.817504882812,273.087707519531
1,850,239.735909983312,271,80,149.735909983318,272.787689208984,273.07177734375
1,850,239.735909983312,271,90,149.735909983318,272.696838378906,273.029876708984
1,850,239.735909983312,271,100,149.735909983318,272.582336425781,272.986389160156
1,850,239.735909983312,271,110,149.735909983318,272.568115234375,272.978576660156
1,850,239.735909983312,271,120,149.735909983318,272.508209228516,272.940521240234
1,850,239.735909983312,271,130,149.735909983318,272.493103027344,272.927368164062
1,850,239.735909983312,271,140,149.735909983318,272.521636962891,272.921142578125
1,850,239.735909983312,271,150,149.735909983318,272.578491210938,272.92724609375
1,850,239.735909983312,271,160,149.735909983318,272.602447509766,272.905090332031
1,850,239.735909983312,271,170,149.735909983318,272.60400390625,272.884796142578
1,850,239.735909983312,271,180,149.735909983318,272.595520019531,272.870025634766
1,850,239.735909983312,271,190,149.735909983318,272.615264892578,272.885620117188
1,850,239.735909983312,271,200,149.735909983318,272.608917236328,272.878021240234
1,850,239.735909983312,271,210,149.735909983318,272.609222412109,272.8740234375
1,850,239.735909983312,271,220,149.735909983318,272.654357910156,272.901092529297
1,850,239.735909983312,271,230,149.735909983318,272.703216552734,272.912536621094
1,850,239.735909983312,271,240,149.735909983318,272.813781738281,272.981231689453
1,850,239.735909983312,271,250,149.735909983318,273.096466064453,273.226654052734
1,850,239.735909983312,271,260,149.735909983318,273.348083496094,273.477386474609
1,850,239.735909983312,271,270,149.735909983318,273.629974365234,273.75
1,900,245.635104715129,276,0,155.635104715132,273.388488769531,273.541137695312
1,900,245.635104715129,276,10,155.635104715132,273.316528320312,273.474304199219
1,900,245.635104715129,276,20,155.635104715132,273.167022705078,273.342864990234
1,900,245.635104715129,276,30,155.635104715132,273.014831542969,273.217529296875
1,900,245.635104715129,276,40,155.635104715132,272.888336181641,273.120422363281
1,900,245.635104715129,276,50,155.635104715132,272.830047607422,273.073974609375
1,900,245.635104715129,276,60,155.635104715132,272.731079101562,273.004852294922
1,900,245.635104715129,276,70,155.635104715132,272.648284912109,272.945648193359
1,900,245.635104715129,276,80,155.635104715132,272.573944091797,272.890899658203
1,900,245.635104715129,276,90,155.635104715132,272.500640869141,272.838562011719
1,900,245.635104715129,276,100,155.635104715132,272.425994873047,272.789733886719
1,900,245.635104715129,276,110,155.635104715132,272.371185302734,272.751647949219
1,900,245.635104715129,276,120,155.635104715132,272.301300048828,272.707916259766
1,900,245.635104715129,276,130,155.635104715132,272.255706787109,272.67041015625
1,900,245.635104715129,276,140,155.635104715132,272.240905761719,272.642883300781
1,900,245.635104715129,276,150,155.635104715132,272.244720458984,272.635681152344
1,900,245.635104715129,276,160,155.635104715132,272.192657470703,272.599945068359
1,900,245.635104715129,276,170,155.635104715132,272.239349365234,272.616760253906
1,900,245.635104715129,276,180,155.635104715132,272.236511230469,272.596740722656
1,900,245.635104715129,276,190,155.635104715132,272.222381591797,272.562713623047
1,900,245.635104715129,276,200,155.635104715132,272.205963134766,272.521240234375
1,900,245.635104715129,276,210,155.635104715132,272.190338134766,272.487274169922
1,900,245.635104715129,276,220,155.635104715132,272.117126464844,272.416351318359
1,900,245.635104715129,276,230,155.635104715132,272.114318847656,272.384796142578
1,900,245.635104715129,276,240,155.635104715132,272.188751220703,272.409332275391
1,900,245.635104715129,276,250,155.635104715132,272.435302734375,272.55126953125
1,900,245.635104715129,276,260,155.635104715132,273.571228027344,273.626251220703
1,900,245.635104715129,276,270,155.635104715132,274.549041748047,274.585968017578
1,950,229.606437542527,287,0,139.606437542516,273.056335449219,273.192352294922
1,950,229.606437542527,287,10,139.606437542516,273.136566162109,273.257873535156
1,950,229.606437542527,287,20,139.606437542516,272.904937744141,273.034606933594
1,950,229.606437542527,287,30,139.606437542516,272.820037841797,272.951477050781
1,950,229.606437542527,287,40,139.606437542516,272.674591064453,272.811737060547
1,950,229.606437542527,287,50,139.606437542516,272.599639892578,272.732330322266
1,950,229.606437542527,287,60,139.606437542516,272.428985595703,272.571166992188
1,950,229.606437542527,287,70,139.606437542516,272.325286865234,272.497314453125
1,950,229.606437542527,287,80,139.606437542516,272.196228027344,272.379699707031
1,950,229.606437542527,287,90,139.606437542516,272.129455566406,272.340881347656
1,950,229.606437542527,287,100,139.606437542516,272.075256347656,272.408782958984
1,950,229.606437542527,287,110,139.606437542516,272.038879394531,272.457977294922
1,950,229.606437542527,287,120,139.606437542516,271.951110839844,272.416900634766
1,950,229.606437542527,287,130,139.606437542516,271.963531494141,272.4091796875
1,950,229.606437542527,287,140,139.606437542516,272.009216308594,272.4111328125
1,950,229.606437542527,287,150,139.606437542516,272.039855957031,272.421905517578
1,950,229.606437542527,287,160,139.606437542516,272.052947998047,272.411254882812
1,950,229.606437542527,287,170,139.606437542516,272.085418701172,272.428375244141
1,950,229.606437542527,287,180,139.606437542516,272.133972167969,272.458160400391
1,950,229.606437542527,287,190,139.606437542516,272.154174804688,272.470123291016
1,950,229.606437542527,287,200,139.606437542516,272.164978027344,272.46533203125
1,950,229.606437542527,287,210,139.606437542516,272.206207275391,272.485961914062
1,950,229.606437542527,287,220,139.606437542516,272.227172851562,272.496398925781
1,950,229.606437542527,287,230,139.606437542516,272.264526367188,272.512298583984
1,950,229.606437542527,287,240,139.606437542516,272.304779052734,272.538238525391
1,950,229.606437542527,287,250,139.606437542516,272.442687988281,272.637512207031
1,950,229.606437542527,287,260,139.606437542516,272.573547363281,272.742919921875
1,950,229.606437542527,287,270,139.606437542516,272.862945556641,273.008819580078
1,950,229.606437542527,287,280,139.606437542516,273.504119873047,273.608367919922
1,1000,239.50560401509,292,0,149.505604015093,273.27734375,273.3896484375
1,1000,239.50560401509,292,10,149.505604015093,273.25439453125,273.358276367188
1,1000,239.50560401509,292,20,149.505604015093,272.898742675781,273.015075683594
1,1000,239.50560401509,292,30,149.505604015093,272.634155273438,272.769653320312
1,1000,239.50560401509,292,40,149.505604015093,272.533172607422,272.682556152344
1,1000,239.50560401509,292,50,149.505604015093,272.407867431641,272.577728271484
1,1000,239.50560401509,292,60,149.505604015093,272.320587158203,272.52978515625
1,1000,239.50560401509,292,70,149.505604015093,272.259552001953,272.488861083984
1,1000,239.50560401509,292,80,149.505604015093,272.221832275391,272.449432373047
1,1000,239.50560401509,292,90,149.505604015093,272.134979248047,272.380523681641
1,1000,239.50560401509,292,100,149.505604015093,272.055786132812,272.318969726562
1,1000,239.50560401509,292,110,149.505604015093,272.019104003906,272.293182373047
1,1000,239.50560401509,292,120,149.505604015093,271.951049804688,272.231201171875
1,1000,239.50560401509,292,130,149.505604015093,271.888153076172,272.168395996094
1,1000,239.50560401509,292,140,149.505604015093,271.827117919922,272.107971191406
1,1000,239.50560401509,292,150,149.505604015093,271.823516845703,272.105773925781
1,1000,239.50560401509,292,160,149.505604015093,271.793395996094,272.067138671875
1,1000,239.50560401509,292,170,149.505604015093,271.800079345703,272.062377929688
1,1000,239.50560401509,292,180,149.505604015093,271.839721679688,272.083404541016
1,1000,239.50560401509,292,190,149.505604015093,271.886779785156,272.128692626953
1,1000,239.50560401509,292,200,149.505604015093,271.923217773438,272.159515380859
1,1000,239.50560401509,292,210,149.505604015093,271.961547851562,272.191223144531
1,1000,239.50560401509,292,220,149.505604015093,272.004943847656,272.224334716797
1,1000,239.50560401509,292,230,149.505604015093,272.059814453125,272.257049560547
1,1000,239.50560401509,292,240,149.505604015093,272.124267578125,272.301666259766
1,1000,239.50560401509,292,250,149.505604015093,272.217224121094,272.375305175781
1,1000,239.50560401509,292,260,149.505604015093,272.309265136719,272.458618164062
1,1000,239.50560401509,292,270,149.505604015093,272.513671875,272.6474609375
1,1000,239.50560401509,292,280,149.505604015093,272.785400390625,272.912872314453
1,1000,239.50560401509,292,290,149.505604015093,272.835662841797,272.966339111328
1,1050,237.759118398838,305,0,147.759118398844,273.407470703125,273.492706298828
1,1050,237.759118398838,305,10,147.759118398844,273.160186767578,273.245422363281
1,1050,237.759118398838,305,20,147.759118398844,272.741485595703,272.851196289062
1,1050,237.759118398838,305,30,147.759118398844,272.356536865234,272.50732421875
1,1050,237.759118398838,305,40,147.759118398844,272.241973876953,272.399017333984
1,1050,237.759118398838,305,50,147.759118398844,272.205200195312,272.366668701172
1,1050,237.759118398838,305,60,147.759118398844,272.119415283203,272.290405273438
1,1050,237.759118398838,305,70,147.759118398844,272.0146484375,272.19775390625
1,1050,237.759118398838,305,80,147.759118398844,271.916961669922,272.109039306641
1,1050,237.759118398838,305,90,147.759118398844,271.882385253906,272.085205078125
1,1050,237.759118398838,305,100,147.759118398844,271.790069580078,272.013824462891
1,1050,237.759118398838,305,110,147.759118398844,271.684020996094,271.943054199219
1,1050,237.759118398838,305,120,147.759118398844,271.655639648438,271.93408203125
1,1050,237.759118398838,305,130,147.759118398844,271.568450927734,271.872680664062
1,1050,237.759118398838,305,140,147.759118398844,271.523010253906,271.786163330078
1,1050,237.759118398838,305,150,147.759118398844,271.552795410156,271.778961181641
1,1050,237.759118398838,305,160,147.759118398844,271.537078857422,271.722991943359
1,1050,237.759118398838,305,170,147.759118398844,271.530395507812,271.687469482422
1,1050,237.759118398838,305,180,147.759118398844,271.61572265625,271.785430908203
1,1050,237.759118398838,305,190,147.759118398844,271.624481201172,271.781585693359
1,1050,237.759118398838,305,200,147.759118398844,271.637573242188,271.789733886719
1,1050,237.759118398838,305,210,147.759118398844,271.663879394531,271.81005859375
1,1050,237.759118398838,305,220,147.759118398844,271.714752197266,271.85888671875
1,1050,237.759118398838,305,230,147.759118398844,271.763610839844,271.890289306641
1,1050,237.759118398838,305,240,147.759118398844,271.818634033203,271.929016113281
1,1050,237.759118398838,305,250,147.759118398844,271.876983642578,271.988433837891
1,1050,237.759118398838,305,260,147.759118398844,271.948272705078,272.051361083984
1,1050,237.759118398838,305,270,147.759118398844,272.053009033203,272.151794433594
1,1050,237.759118398838,305,280,147.759118398844,272.177703857422,272.281188964844
1,1050,237.759118398838,305,290,147.759118398844,272.430389404297,272.530456542969
1,1050,237.759118398838,305,300,147.759118398844,272.757995605469,272.846099853516
1,1100,236.599812782549,310,0,146.599812782552,272.846649169922,272.952728271484
1,1100,236.599812782549,310,10,146.599812782552,272.781066894531,272.87939453125
1,1100,236.599812782549,310,20,146.599812782552,272.354461669922,272.460754394531
1,1100,236.599812782549,310,30,146.599812782552,272.153228759766,272.275848388672
1,1100,236.599812782549,310,40,146.599812782552,271.972076416016,272.119201660156
1,1100,236.599812782549,310,50,146.599812782552,271.866668701172,272.023742675781
1,1100,236.599812782549,310,60,146.599812782552,271.830718994141,271.996765136719
1,1100,236.599812782549,310,70,146.599812782552,271.750823974609,271.930694580078
1,1100,236.599812782549,310,80,146.599812782552,271.682006835938,271.878326416016
1,1100,236.599812782549,310,90,146.599812782552,271.655944824219,271.858337402344
1,1100,236.599812782549,310,100,146.599812782552,271.582733154297,271.804901123047
1,1100,236.599812782549,310,110,146.599812782552,271.478942871094,271.740295410156
1,1100,236.599812782549,310,120,146.599812782552,271.437377929688,271.718505859375
1,1100,236.599812782549,310,130,146.599812782552,271.344879150391,271.655487060547
1,1100,236.599812782549,310,140,146.599812782552,271.383422851562,271.609649658203
1,1100,236.599812782549,310,150,146.599812782552,271.399841308594,271.599853515625
1,1100,236.599812782549,310,160,146.599812782552,271.386962890625,271.553070068359
1,1100,236.599812782549,310,170,146.599812782552,271.367004394531,271.504943847656
1,1100,236.599812782549,310,180,146.599812782552,271.374938964844,271.502349853516
1,1100,236.599812782549,310,190,146.599812782552,271.353363037109,271.461517333984
1,1100,236.599812782549,310,200,146.599812782552,271.332000732422,271.431854248047
1,1100,236.599812782549,310,210,146.599812782552,271.347351074219,271.446044921875
1,1100,236.599812782549,310,220,146.599812782552,271.330871582031,271.417541503906
1,1100,236.599812782549,310,230,146.599812782552,271.333129882812,271.412689208984
1,1100,236.599812782549,310,240,146.599812782552,271.464019775391,271.557220458984
1,1100,236.599812782549,310,250,146.599812782552,271.493469238281,271.579467773438
1,1100,236.599812782549,310,260,146.599812782552,271.537292480469,271.616516113281
1,1100,236.599812782549,310,270,146.599812782552,271.617523193359,271.700042724609
1,1100,236.599812782549,310,280,146.599812782552,271.715728759766,271.796875
1,1100,236.599812782549,310,290,146.599812782552,271.883911132812,271.959777832031
1,1100,236.599812782549,310,300,146.599812782552,272.100341796875,272.184997558594
1,1150,243.672581511185,308,0,153.672581511184,272.594390869141,272.705810546875
1,1150,243.672581511185,308,10,153.672581511184,272.379913330078,272.496032714844
1,1150,243.672581511185,308,20,153.672581511184,272.114593505859,272.241973876953
1,1150,243.672581511185,308,30,153.672581511184,271.999542236328,272.132751464844
1,1150,243.672581511185,308,40,153.672581511184,271.845825195312,271.991394042969
1,1150,243.672581511185,308,50,153.672581511184,271.734039306641,271.890289306641
1,1150,243.672581511185,308,60,153.672581511184,271.634033203125,271.796966552734
1,1150,243.672581511185,308,70,153.672581511184,271.594512939453,271.764709472656
1,1150,243.672581511185,308,80,153.672581511184,271.514221191406,271.694000244141
1,1150,243.672581511185,308,90,153.672581511184,271.436218261719,271.627227783203
1,1150,243.672581511185,308,100,153.672581511184,271.355010986328,271.562896728516
1,1150,243.672581511185,308,110,153.672581511184,271.271087646484,271.5068359375
1,1150,243.672581511185,308,120,153.672581511184,271.24755859375,271.500427246094
1,1150,243.672581511185,308,130,153.672581511184,271.182373046875,271.457489013672
1,1150,243.672581511185,308,140,153.672581511184,271.139465332031,271.416137695312
1,1150,243.672581511185,308,150,153.672581511184,271.059020996094,271.350708007812
1,1150,243.672581511185,308,160,153.672581511184,271.083282470703,271.297821044922
1,1150,243.672581511185,308,170,153.672581511184,271.106262207031,271.289306640625
1,1150,243.672581511185,308,180,153.672581511184,271.076965332031,271.218902587891
1,1150,243.672581511185,308,190,153.672581511184,271.003601074219,271.107421875
1,1150,243.672581511185,308,200,153.672581511184,270.866302490234,270.984497070312
1,1150,243.672581511185,308,210,153.672581511184,270.948852539062,271.037139892578
1,1150,243.672581511185,308,220,153.672581511184,270.869842529297,270.950866699219
1,1150,243.672581511185,308,230,153.672581511184,270.894195556641,270.957244873047
1,1150,243.672581511185,308,240,153.672581511184,271.012237548828,271.09521484375
1,1150,243.672581511185,308,250,153.672581511184,271.058837890625,271.145477294922
1,1150,243.672581511185,308,260,153.672581511184,271.143218994141,271.230194091797
1,1150,243.672581511185,308,270,153.672581511184,271.195922851562,271.277069091797
1,1150,243.672581511185,308,280,153.672581511184,271.332122802734,271.412414550781
1,1150,243.672581511185,308,290,153.672581511184,271.518035888672,271.599304199219
1,1150,243.672581511185,308,300,153.672581511184,271.734222412109,271.818878173828
1,1200,249.83225875648,290,0,159.832258756477,273.112884521484,273.191192626953
1,1200,249.83225875648,290,10,159.832258756477,274.017852783203,274.04443359375
1,1200,249.83225875648,290,20,159.832258756477,271.741058349609,271.907562255859
1,1200,249.83225875648,290,30,159.832258756477,271.645751953125,271.770416259766
1,1200,249.83225875648,290,40,159.832258756477,271.671691894531,271.767822265625
1,1200,249.83225875648,290,50,159.832258756477,271.538421630859,271.661529541016
1,1200,249.83225875648,290,60,159.832258756477,271.455535888672,271.60498046875
1,1200,249.83225875648,290,70,159.832258756477,271.426696777344,271.579711914062
1,1200,249.83225875648,290,80,159.832258756477,271.346008300781,271.51171875
1,1200,249.83225875648,290,90,159.832258756477,271.254333496094,271.443298339844
1,1200,249.83225875648,290,100,159.832258756477,271.156127929688,271.376800537109
1,1200,249.83225875648,290,110,159.832258756477,271.048034667969,271.301208496094
1,1200,249.83225875648,290,120,159.832258756477,270.959686279297,271.236022949219
1,1200,249.83225875648,290,130,159.832258756477,270.895690917969,271.181335449219
1,1200,249.83225875648,290,140,159.832258756477,270.842315673828,271.136047363281
1,1200,249.83225875648,290,150,159.832258756477,270.801635742188,271.086303710938
1,1200,249.83225875648,290,160,159.832258756477,270.774383544922,271.037109375
1,1200,249.83225875648,290,170,159.832258756477,270.676574707031,270.928070068359
1,1200,249.83225875648,290,180,159.832258756477,270.676910400391,270.878814697266
1,1200,249.83225875648,290,190,159.832258756477,270.689727783203,270.846130371094
1,1200,249.83225875648,290,200,159.832258756477,270.642883300781,270.721557617188
1,1200,249.83225875648,290,210,159.832258756477,270.657379150391,270.700042724609
1,1200,249.83225875648,290,220,159.832258756477,270.687225341797,270.724761962891
1,1200,249.83225875648,290,230,159.832258756477,270.569671630859,270.594848632812
1,1200,249.83225875648,290,240,159.832258756477,270.533447265625,270.561706542969
1,1200,249.83225875648,290,250,159.832258756477,270.504119873047,270.5234375
1,1200,249.83225875648,290,260,159.832258756477,270.637054443359,270.677429199219
1,1200,249.83225875648,290,270,159.832258756477,270.856628417969,270.903594970703
1,1200,249.83225875648,290,280,159.832258756477,272.456359863281,272.493408203125
1,1250,244.890004780815,260,0,154.890004780817,271.921905517578,272.054534912109
1,1250,244.890004780815,260,10,154.890004780817,271.873931884766,272.006927490234
1,1250,244.890004780815,260,20,154.890004780817,271.755432128906,271.895080566406
